iterationnode_indexbranch_start_timebranch_end_timestart_stateend_statetransition_timetransition_typeparent_indexchild1_indexchild2_index
10000010.533556000NAno_change71NANA
10100010.533556000NAno_change71NANA
10200010.533556000NAno_change71NANA
10300010.533556000NAno_change71NANA
10400010.533556000NAno_change71NANA
10500010.533556000NAno_change71NANA
10600010.533556000NAno_change71NANA
10700010.533556000NAno_change71NANA
10800010.533556000NAno_change71NANA
10900010.533556000NAno_change71NANA
11000010.533556000NAno_change71NANA
11100010.533556000NAno_change71NANA
11200010.533556000NAno_change71NANA
11300010.533556000NAno_change71NANA
11400010.533556000NAno_change71NANA
11500010.533556000NAno_change71NANA
11600010.533556000NAno_change71NANA
11700010.533556000NAno_change71NANA
11800010.533556000NAno_change71NANA
11900010.533556000NAno_change71NANA
12000010.533556000NAno_change71NANA
12100010.533556000NAno_change71NANA
12200010.533556000NAno_change71NANA
12300010.533556000NAno_change71NANA
12400010.533556000NAno_change71NANA
12500010.533556000NAno_change71NANA
12600010.533556000NAno_change71NANA
12700010.533556000NAno_change71NANA
12800010.533556000NAno_change71NANA
12900010.533556000NAno_change71NANA
13000010.533556000NAno_change71NANA
13100010.533556000NAno_change71NANA
13200010.533556000NAno_change71NANA
13300010.533556000NAno_change71NANA
13400010.533556000NAno_change71NANA
13500010.533556000NAno_change71NANA
13600010.533556000NAno_change71NANA
13700010.533556000NAno_change71NANA
13800010.533556000NAno_change71NANA
13900010.533556000NAno_change71NANA
14000010.533556000NAno_change71NANA
14100010.533556000NAno_change71NANA
14200010.533556000NAno_change71NANA
14300010.533556000NAno_change71NANA
14400010.533556000NAno_change71NANA
14500010.533556000NAno_change71NANA
14600010.533556000NAno_change71NANA
14700010.533556000NAno_change71NANA
14800010.533556000NAno_change71NANA
14900010.533556000NAno_change71NANA
15000010.533556000NAno_change71NANA
15100010.533556000NAno_change71NANA
15200010.533556000NAno_change71NANA
15300010.533556000NAno_change71NANA
15400010.533556000NAno_change71NANA
15500010.533556000NAno_change71NANA
15600010.533556000NAno_change71NANA
15700010.533556000NAno_change71NANA
15800010.533556000NAno_change71NANA
15900010.533556000NAno_change71NANA
16000010.533556000NAno_change71NANA
16100010.533556000NAno_change71NANA
16200010.533556000NAno_change71NANA
16300010.533556000NAno_change71NANA
16400010.533556000NAno_change71NANA
16500010.533556000NAno_change71NANA
16600010.533556000NAno_change71NANA
16700010.533556000NAno_change71NANA
16800010.533556000NAno_change71NANA
16900010.533556000NAno_change71NANA
17000010.533556000NAno_change71NANA
17100010.533556000NAno_change71NANA
17200010.533556000NAno_change71NANA
17300010.533556000NAno_change71NANA
17400010.533556000NAno_change71NANA
17500010.533556000NAno_change71NANA
17600010.533556000NAno_change71NANA
17700010.533556000NAno_change71NANA
17800010.533556000NAno_change71NANA
17900010.533556000NAno_change71NANA
18000010.533556000NAno_change71NANA
18100010.533556000NAno_change71NANA
18200010.533556000NAno_change71NANA
18300010.533556000NAno_change71NANA
18400010.533556000NAno_change71NANA
18500010.533556000NAno_change71NANA
18600010.533556000NAno_change71NANA
18700010.533556000NAno_change71NANA
18800010.533556000NAno_change71NANA
18900010.533556000NAno_change71NANA
19000010.533556000NAno_change71NANA
19100010.533556000NAno_change71NANA
19200010.533556000NAno_change71NANA
19300010.533556000NAno_change71NANA
19400010.533556000NAno_change71NANA
19500010.533556000NAno_change71NANA
19600010.533556000NAno_change71NANA
19700010.533556000NAno_change71NANA
19800010.533556000NAno_change71NANA
19900010.533556000NAno_change71NANA
20000010.533556000NAno_change71NANA
20100010.533556000NAno_change71NANA
20200010.533556000NAno_change71NANA
20300010.533556000NAno_change71NANA
20400010.533556000NAno_change71NANA
20500010.533556000NAno_change71NANA
20600010.533556000NAno_change71NANA
20700010.533556000NAno_change71NANA
